begin_node,end_node_i,Other_Volume
42826064,42881454,0
371247627,42437693,0
42434439,42437371,0
42449515,1934650086,0
596775870,42440456,0
42898891,597414711,0
42434074,42445924,0
42876821,42876827,0
596775882,42438886,0
42434360,42437529,0
596775914,42436703,0
276315001,276314947,0
597269956,42849624,0
595703383,1071832232,0
42484194,42464273,0
42483551,42483535,0
42434285,42437914,0
42877851,42841795,0
42434384,42434385,0
42434385,42434386,0
42434077,42443810,0
42483535,42483527,0
42434077,42443811,0
42434357,42434355,0
42483514,42483504,0
596775951,42432834,0
42434360,42434358,0
42827849,42817673,0
1414020922,1414020923,0
42483468,42483466,0
42483527,42482000,0
42483466,42483640,0
596775985,42429974,0
42434285,42434279,0
42433587,42456205,0
42483410,42483407,0
371225132,277481436,0
597294551,597294547,0
42824118,42926995,0
42434205,42434145,0
42434201,42434197,0
42434197,42434196,0
42434196,42434140,0
42433539,42453691,0
42434140,42434196,0
42483401,42480527,0
278632502,42492415,0
42434142,42434145,0
42434142,42434201,0
1692433910,1692433907,0
42433797,42442613,0
278633201,42469214,0
42483473,42476720,0
276315696,276315677,0
42434268,42428198,0
1692433932,1692433928,0
1692433942,1692433941,0
1692433939,1692433938,0
1692433941,1692433940,0
1692433940,1692433939,0
42434420,42422053,0
42433569,42437312,0
42433292,42449582,0
42433295,42456211,0
597294545,597294551,0
42433779,42440376,0
597294518,597294545,0
597294492,597294518,0
597294490,597294492,0
42483407,42471136,0
42433870,42434346,0
42482552,42497734,0
42482552,42497733,0
42433298,42450489,0
42474974,1413215973,0
42483504,42463727,0
42433834,42431902,0
42433800,42433797,0
42433573,42440829,0
42876815,42855374,0
276209340,279603573,0
42433547,42440785,0
370914027,589099584,0
42433027,42455234,0
42433715,42433718,0
100522731,596775840,0
100522728,596775882,0
42926409,42888672,0
42433712,42433715,0
42874679,42908962,0
42433567,42437305,0
42482469,42492546,0
42433339,42442656,0
42826820,42826823,0
42433243,42444255,0
42482032,42504249,0
42433578,42433577,0
42433229,42444271,0
276315006,276315007,0
42452365,593921860,0
42433577,42432148,0
42433252,42442549,0
42433537,42433539,0
42433718,42427411,0
42432706,42455761,0
42433243,42438476,0
42482553,42482552,0
42482000,42483514,0
371194366,371196888,0
42433237,42433243,0
42433295,42433292,0
307870558,307870557,0
307870557,307870554,0
42433298,42433295,0
2570180837,42870338,0
42482473,42482469,0
42433017,42442684,0
42432905,42445219,0
42433243,42433237,0
42482410,42482417,0
42482429,42482433,0
42433272,42433269,0
42482403,42482410,0
42826636,42821328,0
42826816,42815748,0
42433163,42431201,0
42443677,246580736,0
42433229,42433205,0
42432825,42445947,0
42433205,42433237,0
42433269,42430811,0
42432950,42439588,0
763020156,596747423,0
42432875,42440567,0
42432928,42438920,0
42482433,42474674,0
42433069,42433068,0
42432756,42442565,0
42876779,42833340,0
248709626,1946814074,0
42926395,42866664,0
42433024,42433027,0
42432799,42440079,0
42433020,42433024,0
42525712,278634251,0
42432963,42434259,0
42481690,42496559,0
42432282,42452056,0
42437211,2141026500,0
42432960,42432961,0
42432961,42432963,0
42432957,42432960,0
42432226,42455238,0
42432659,42440388,0
42432929,42432928,0
661821952,42897086,0
42482014,42484034,0
42432244,42438034,0
42482165,42475767,0
276315007,276299282,0
461040429,2757013684,0
42826056,42826060,0
42432438,42445916,0
42826060,42826064,0
42826053,42826056,0
42432598,42440170,0
42826048,42826053,0
2481877067,42437928,0
42826040,42826042,0
42825916,42825919,0
42432142,42452026,0
42531870,42506329,0
595800979,42719455,0
42825929,42825925,0
42825343,42844274,0
42824399,42874023,0
247221628,595703332,0
42432085,42452067,0
42531876,42504292,0
42531876,42504290,0
42825887,42825882,0
42819566,2402842568,0
42825913,42825916,0
42825916,42825913,0
42432700,42432703,0
42825906,42825913,0
42825913,42825906,0
42481889,42480574,0
42825901,42825900,0
42825906,42825544,0
42443310,2710204310,0
42825882,42825887,0
42825879,42825882,0
370912817,589100393,0
42423579,593215564,0
42532947,42467919,0
42432302,42442230,0
42432679,42429840,0
42481683,42481687,0
42432598,42430698,0
42481687,42481690,0
42481645,42481648,0
42481669,42481672,0
42481679,42481683,0
42481677,42481679,0
42481657,42481659,0
42481659,42481663,0
42810468,607955129,0
42432464,42432540,0
42432458,42432464,0
42432464,42432458,0
42825900,42818120,0
42481652,42479627,0
42430361,42440004,0
42825544,42825901,0
42432171,42439207,0
42432744,42421737,0
42432736,42421728,0
42432102,42440686,0
1918039896,1918039876,0
42432135,42436763,0
42825544,42825542,0
246650510,42446678,0
42432238,42435435,0
42825539,42825534,0
42825542,42825539,0
42825534,42825525,0
42432068,42437084,0
42432241,42432238,0
370898177,370913767,0
42432083,42437113,0
42432078,42437067,0
42432208,42432211,0
42481663,42472153,0
42432066,42437096,0
42825556,42821393,0
278630368,42496432,0
42824080,42867027,0
42432205,42432208,0
42432148,42433574,0
42432199,42432194,0
42432194,42432199,0
42825304,42825303,0
42432194,42430241,0
42430491,371212085,0
42431614,42449600,0
42481648,42471092,0
42432165,42432161,0
42431992,42437124,0
42432152,42432148,0
42926417,42838415,0
42431230,42458728,0
42432171,42430044,0
42825321,42825317,0
42817794,2844853156,0
42825317,42825316,0
42825314,42825313,0
42825316,42825315,0
42825315,42825314,0
42432078,42427352,0
42825303,42825302,0
42432060,42432063,0
42432127,42430154,0
42432068,42432071,0
42481672,42467081,0
42432063,42432066,0
42926923,42816054,0
42432085,42429754,0
42431490,42449333,0
42432161,42428438,0
42431459,42449890,0
2089937982,277028983,0
42431802,42431797,0
42431889,42431877,0
42431154,42455357,0
1241986499,42938502,0
42481025,42481037,0
42874023,42881130,0
277046311,42832453,0
42436003,2141026515,0
587988061,588455738,0
246650510,42430607,0
42431503,42436427,0
296856881,694854912,0
296856912,694854920,0
42480130,42505929,0
42431868,42428529,0
276062187,1698103194,0
42431617,42436033,0
42480069,42506181,0
42825887,42793624,0
42431491,42438784,0
42431789,42429701,0
42430914,42454997,0
42431678,42431680,0
42430924,42455007,0
42923772,42900657,0
42860247,2757013687,0
2297172754,276318048,0
42430903,42454994,0
42431505,42436159,0
42431630,42431635,0
42430861,42455026,0
427850819,593984752,0
42520724,598033030,0
42923790,42900618,0
42431187,42442574,0
482623180,483584559,0
42431515,42431517,0
42431491,42431490,0
42430938,42449029,0
42431447,42431363,0
42430886,42449886,0
42431470,42431467,0
42431113,42441903,0
42431459,42431453,0
42430886,42449017,0
42430358,42440153,0
42480132,42480130,0
42431024,42441587,0
42431200,42437204,0
42431067,42441535,0
42431034,42441569,0
42431363,42431447,0
42431118,42437920,0
371239958,589928259,0
42430664,427804029,0
42427278,272195272,0
42519809,598054704,0
42825308,42799951,0
42431154,42436159,0
42431156,42431154,0
42481037,479715801,0
42430664,42448996,0
42825307,42798095,0
42873425,42876225,0
42480143,42484194,0
42431118,42431116,0
42431108,42431111,0
42431113,42431111,0
42431116,42431113,0
42431113,42431116,0
42431111,42431108,0
42431034,42431037,0
42431102,42431104,0
42431104,42431106,0
42431094,42431089,0
42431099,42431102,0
42431154,42429412,0
42431111,42428737,0
42431089,42431078,0
42431067,42431057,0
42431078,42431067,0
42431067,42431078,0
42923772,42885751,0
42923767,42885748,0
42431037,42431039,0
42431004,42431005,0
42431005,42431004,0
42742681,2757492815,0
42480143,42480139,0
42480139,42480075,0
42431007,42428640,0
42480117,42480120,0
42431044,42428682,0
42480120,42480143,0
42430959,42430965,0
42480109,42480117,0
42459180,596776325,0
42480099,42480109,0
42480096,42480099,0
42430805,42433821,0
42430924,42430938,0
42480075,42480132,0
42874050,42849722,0
42430914,42430924,0
42874050,42849240,0
42430965,42428016,0
42430889,42430898,0
42430828,42432205,0
42430115,42453777,0
42430770,42431789,0
42430811,42430805,0
246649429,42431156,0
42431057,42422016,0
42872000,42908881,0
42480120,42473959,0
42478436,42526333,0
42431019,42422592,0
42430007,42454401,0
370897167,370898177,0
42431034,42421810,0
42430571,42436330,0
42430747,42430745,0
42430973,42423039,0
42429946,42454538,0
42430698,42430704,0
42430707,42430713,0
42430704,42430707,0
42430694,42430698,0
42430691,42430694,0
42430685,42430688,0
276061109,1698103194,0
276315677,276207728,0
60007644,599062332,0
42429727,42453226,0
42429830,42452817,0
42430639,42430643,0
42430350,42439994,0
42430338,42439981,0
42430643,42430639,0
42430474,42434905,0
42430477,42434894,0
42429844,42454600,0
42430600,42430597,0
42430597,42430594,0
42430253,42440710,0
42430298,42439443,0
42479627,42481657,0
42458766,596776120,0
42430249,42439070,0
42430550,42429830,0
42430271,42437890,0
42430607,42427824,0
42430521,42430571,0
100662035,471244587,0
42430519,42430521,0
42430488,42430491,0
42430485,42430488,0
42430347,42434072,0
42430237,42437951,0
42430160,42439335,0
42479021,42497662,0
42430154,42439527,0
42429664,42454381,0
42429657,42454378,0
246649429,246890579,0
42430269,42434268,0
42434465,358448394,0
42775271,42746893,0
106078799,597443958,0
42429900,42429910,0
42430233,42430235,0
42430344,42428297,0
42429744,42447330,0
42430295,42430298,0
42430292,42430295,0
42823482,42823483,0
370888101,42434832,0
42430329,42428283,0
42430259,42429659,0
42430154,42430160,0
246648219,42449341,0
42429842,42442107,0
42430038,42435472,0
42430205,42430217,0
42430217,42429700,0
42874655,42807755,0
406048768,42445392,0
42429682,42445227,0
42429716,42443156,0
42896971,661821952,0
42430122,42430126,0
42430034,42432178,0
42429714,42442580,0
1567286111,2307147657,0
42430034,42430030,0
42430044,42430038,0
42429773,42437084,0
42429754,42437113,0
42429840,42434420,0
42429663,42439280,0
42449932,593886220,0
103886354,103886352,0
42737584,588114597,0
42458112,596776546,0
42905218,276209383,0
42429346,42428037,0
42429806,42424932,0
42429507,42437536,0
42429712,42435372,0
42429646,42437111,0
42429452,42442723,0
42429636,42433542,0
42429769,42432102,0
42429735,42429732,0
42429700,42430233,0
42429552,42435207,0
42874076,42810501,0
42429708,42429709,0
42429662,42429661,0
42429701,42429700,0
42429716,42428840,0
42429663,42429662,0
42429680,42429682,0
42429394,42436431,0
42529939,42466491,0
42428863,42453717,0
42872008,42872006,0
205026279,42437135,0
42429657,42428174,0
276314947,277768073,0
42436959,1989931095,0
42429563,42429565,0
42429431,42431156,0
42920480,42938181,0
1396367334,740060236,0
42819589,42919808,0
42428483,42455026,0
42429362,42429354,0
371038821,42455119,0
42429412,42431154,0
42437826,370898426,0
42428873,42446221,0
42428934,42442625,0
42429388,42429390,0
42429390,42429388,0
42476732,42533974,0
42920850,2297358949,0
42429348,42429346,0
42429330,42429334,0
42429215,42432799,0
42429029,42429032,0
42478107,42483410,0
627905367,2541754762,0
42428846,42443165,0
42429353,42427249,0
42429184,42429211,0
42841750,597443934,0
42428464,42449582,0
42527665,42520607,0
42428436,42452048,0
42428411,42452817,0
42429174,42427846,0
42430030,1773076513,0
1170604778,248709714,0
1934649951,1934649938,0
42429094,42429104,0
42428476,42449045,0
42823482,42786626,0
42428917,42433800,0
42429083,42429094,0
42428645,42442459,0
42429072,42429083,0
42429032,42429035,0
42429058,42429072,0
42429104,42427780,0
103886352,103856530,0
42429044,42429058,0
42428417,42448171,0
42429035,42429044,0
589099881,406048768,0
42429023,42428094,0
42428179,42454378,0
42428454,42445520,0
42428689,42437052,0
42428973,42428975,0
42439295,246580982,0
42428970,42428973,0
42478109,42478107,0
42428428,42445484,0
42478001,42477995,0
42428892,42428880,0
42428931,42428934,0
42428049,42456076,0
42428931,42428928,0
42428928,42428931,0
42821393,42844297,0
42428964,42427086,0
248708366,595105571,0
42428873,42428876,0
42428880,42428876,0
42428880,42428892,0
42429109,42421783,0
42428876,42428880,0
42428876,42428873,0
42477228,42491627,0
278609760,205026279,0
42428379,42440335,0
42428052,42451231,0
1203806378,595703304,0
42427968,42451332,0
42437755,496707003,0
42437755,496707000,0
42428634,42431004,0
42428709,42428711,0
42428308,42440001,0
2307147657,42493403,0
42870291,42893106,0
42428863,42421857,0
42428253,42439952,0
42428047,42444822,0
42428438,42432156,0
42428529,42428524,0
370894979,370894980,0
42428170,42439272,0
42428063,42442463,0
42428170,42438785,0
42818487,42920850,0
42527868,42492239,0
42428444,42428441,0
42428434,42428433,0
42428428,42428425,0
42870338,42884844,0
42476497,42509922,0
42428365,42428345,0
42428368,42428365,0
42427953,42437536,0
42428308,42428307,0
42428321,42428315,0
42428258,42430311,0
42428310,42428308,0
42428313,42428312,0
2721508555,308693078,0
42428312,42428310,0
42428307,42428305,0
42428305,42428303,0
42428232,42430292,0
1259822816,42496521,0
42428277,42428272,0
42428212,42430274,0
42428201,42428198,0
42428234,42428232,0
42428239,42428234,0
42476532,42503829,0
1071832232,2216963516,0
42428220,42428216,0
42428223,42428220,0
42527647,42491173,0
42428216,42428212,0
42428227,42427787,0
103884740,103879237,0
42428365,42422826,0
42428198,42428192,0
598043811,588036488,0
42428192,42428183,0
42428068,42431015,0
42428174,42428170,0
42428068,42431019,0
42427352,42453610,0
42428094,42429029,0
42427786,42438544,0
42428047,42428049,0
42870429,42870426,0
42428043,42428045,0
42428034,42428037,0
42456162,596776578,0
42428024,42428027,0
42428027,42428029,0
370894437,370894979,0
42818591,42861164,0
42427538,42427531,0
42872042,42818487,0
42820847,42832512,0
42444954,593976795,0
1538237503,1369956654,0
42872006,42818591,0
42872042,42817377,0
42427307,42445481,0
598035427,42504249,0
42427824,42430603,0
42427369,42443671,0
42427393,42443677,0
42427780,42429109,0
42427965,42424672,0
496707000,496707003,0
42476721,42485640,0
42427412,42440628,0
42427787,42427797,0
593976795,427840984,0
42427817,42427821,0
42426875,42456961,0
42427812,42427817,0
278607894,1258875449,0
42427787,42428223,0
1538237434,42456492,0
371037281,42448326,0
42427421,42437881,0
42427649,42427538,0
42427324,42439207,0
103884678,103864115,0
42476565,42484194,0
42476720,42476721,0
42820046,42845936,0
42449691,589099881,0
42869967,42869969,0
42423832,750332278,0
371188756,371194366,0
103877791,60007644,0
1919595924,1775270664,0
42476636,42476629,0
42427531,42427523,0
42476675,42476673,0
42476648,42476532,0
42867023,2459401771,0
103883894,103883696,0
595703198,42437177,0
42427324,42432171,0
42427483,42427477,0
42426960,42443119,0
42476576,42476565,0
42476585,42476576,0
42476485,42476487,0
598035431,42488330,0
42427411,42427412,0
42424225,429450537,0
42427412,42427411,0
42427278,42430535,0
76465370,530754337,0
371188750,371188756,0
42427381,42427374,0
42427390,42427386,0
42427386,42427381,0
42476509,42476514,0
42476648,42472683,0
42476522,42476636,0
42476514,42476519,0
42476519,42476522,0
42476487,42476497,0
42520827,2479546857,0
42426747,42444360,0
278608571,205019740,0
103883750,103881772,0
595703386,42424805,0
103883742,103880175,0
483582707,483584559,0
595703309,42424456,0
42476656,42466405,0
103883696,103877797,0
42427086,42428962,0
42431201,2141026544,0
42427086,42428964,0
588191840,42492038,0
103883742,103874255,0
42455113,596775946,0
42476625,42461448,0
42818487,42872042,0
42818520,42868071,0
42426865,42426875,0
42475983,42475986,0
42475980,42475983,0
103883950,103859657,0
42917872,42932884,0
595245860,42438300,0
42817750,42866361,0
42464610,598043811,0
42475767,42478001,0
42720093,42766989,0
593977713,42423885,0
479847987,1692483438,0
370892861,370894437,0
42818468,42861216,0
246649429,402480678,0
42474987,42496512,0
42439295,373903786,0
593926823,42423832,0
42920217,42849753,0
42819569,42819566,0
42474121,42520409,0
595245843,42425223,0
42473952,42520393,0
276062183,276061109,0
42474126,42509273,0
42920894,42818131,0
42817812,42870230,0
42426089,42426060,0
42454192,596776103,0
42920850,42818487,0
42475498,42467463,0
598033030,42520729,0
42426089,42424630,0
750332278,42455519,0
42817940,42858934,0
42440553,1692433928,0
42440545,1692433920,0
42817428,42872016,0
42817450,42871997,0
103882693,103870379,0
42817446,42872000,0
42429732,2141026504,0
42867040,42906419,0
103882339,103880175,0
1251958257,42427953,0
42424672,371190620,0
42817377,42872042,0
42425570,42435331,0
42866526,2297358949,0
42429732,2141026510,0
42844527,276385544,0
42474983,42474979,0
42474979,42474976,0
42474976,42474974,0
42474971,42474970,0
42818528,42833321,0
42474674,42482165,0
103882339,103875882,0
276060694,276060695,0
42424851,42435310,0
103881772,103881774,0
661993821,296856912,0
42866664,42908498,0
42866622,42908896,0
42429536,2141026515,0
42429536,2141026551,0
2799368116,42438984,0
42424767,42448329,0
103096338,752658835,0
595245843,61269797,0
42424672,42448329,0
42719461,42747188,0
42866361,42911782,0
42818511,42818515,0
